ques,skill
2152,37
4232,110
10192,46
1152,108
756,108
9457,122
11807,19
10852,92
7302,104
11025,20
12527,116
12783,42
7453,44
8628,11
13702,83
15680,108
2103,37
6800,122
12846,98
2204,89
3935,8
6115,19
1860,50
12906,112
6194,83
4361,116
7649,104
7253,104
12052,8
2702,73
3213,23
2836,73
4419,57
9063,87
4754,47
4336,59
3436,68
15631,108
6328,19
6751,122
11173,39
7332,104
8440,81
10620,92
14646,9
14007,22
2149,45
3773,67
5960,37
5462,26
2052,112
10233,60
10555,111
1890,50
11367,26
12036,121
10131,49
1050,73
3923,11
7283,104
9410,23
11209,83
2228,45
1226,6
4321,57
7043,122
5460,101
5279,26
4164,110
6781,122
13283,112
1129,73
6533,20
5633,29
9766,72
11624,32
11524,94
8,83
4879,55
12239,76
4400,57
5709,24
8849,77
14847,39
13317,110
1920,50
4014,21
10557,49
161,32
15529,73
2401,94
9440,23
14588,44
11855,86
17,24
5325,34
15449,80
8162,49
9752,29
3396,93
6959,20
10214,60
14603,29
3965,21
4925,63
15742,73
2528,54
4300,11
4372,116
5506,45
14506,96
11512,97
11350,35
7107,120
9132,28
2549,113
14877,39
14816,29
7359,75
5339,53
6514,20
13319,11
13919,43
4920,106
1780,16
6214,24
10388,68
12817,29
7614,72
13123,72
3995,21
4559,63
6149,43
2558,54
7310,75
11644,108
13215,75
2065,121
4830,68
5394,110
5609,35
8245,60
14613,50
10633,20
7565,72
11431,0
7389,75
3946,21
15126,83
6100,43
1879,116
11213,43
5547,59
6901,28
10015,92
2687,60
8939,104
10670,60
13080,8
15119,43
7340,75
13300,11
11674,108
12983,75
8303,122
1627,16
1761,16
12900,77
8275,60
8409,60
8173,49
7595,72
11461,0
11857,0
65,54
1901,26
1909,116
7291,75
11625,108
12277,34
8686,45
1683,69
10045,92
13553,83
15053,39
2474,73
11412,0
6687,45
3853,35
7504,75
2994,45
12039,98
1657,16
9482,100
1791,16
3871,89
10313,28
385,116
9996,92
6479,52
14041,22
14966,43
1496,98
3469,45
7321,75
13226,75
12307,34
3804,35
7018,37
14200,15
12546,50
10075,92
1742,16
2339,6
7136,29
13408,112
6222,103
11442,0
13596,22
308,54
5583,116
7011,34
247,44
2580,68
6069,9
9947,28
329,113
10026,92
8966,112
11220,72
12046,114
12777,104
12858,29
14230,15
3151,5
3834,35
9524,110
6530,111
13751,17
7347,104
13274,92
13071,29
14105,20
2429,20
9977,92
10674,20
3855,94
15591,108
3653,108
714,45
14181,15
11655,121
153,8
8757,59
9239,62
1971,81
3542,11
5345,72
10056,92
6659,117
4780,34
4799,47
6698,45
15676,108
12663,59
9595,111
4361,50
6004,122
6400,122
14454,29
15137,59
2822,72
4558,106
14093,23
4415,57
5139,88
10521,47
9643,44
13017,35
3132,5
9505,110
8787,59
13517,92
5055,94
12576,63
4229,52
41,73
2410,20
11312,24
15572,108
6728,45
14063,36
12693,59
10458,112
2789,16
4787,50
6034,122
9625,111
11155,40
15081,19
15227,73
5268,94
1209,0
13790,106
7145,104
8917,24
4445,57
6640,117
2507,37
4761,34
7956,23
14343,26
12006,68
11106,40
6381,122
11386,94
2244,108
5258,22
310,89
6719,117
1471,121
11820,26
731,119
4437,58
10750,112
12885,121
10488,112
3683,121
15037,70
9629,122
15257,73
14431,31
9384,62
14535,88
10999,35
13258,110
7528,111
9708,122
12674,59
6425,20
4372,50
12820,113
14465,29
5115,94
7142,75
13752,93
15208,73
5524,33
4509,55
6517,23
10777,107
4132,68
455,76
1501,121
7301,68
8655,37
4467,58
10413,59
11170,38
15344,82
9788,7
3902,20
13033,113
9411,20
7355,75
11945,34
11568,84
1642,16
5520,35
7660,122
4157,17
1452,121
10263,7
3425,68
7558,111
13623,63
10469,112
3067,94
11267,92
14555,43
7172,75
463,21
1924,116
1991,106
8548,32
11762,34
12158,34
1459,16
8685,37
3974,17
4497,58
4034,68
4631,58
4672,59
10443,59
12234,29
9689,122
15448,31
8703,91
1301,73
6824,8
3670,20
9441,20
9661,23
12834,24
11719,108
13970,63
5371,33
10161,80
9798,28
1410,16
12709,29
4214,120
13829,60
3710,92
4448,58
7722,111
14981,43
14062,2
1954,116
11926,34
12449,75
11549,47
2168,45
3206,37
14064,48
13004,68
368,26
7641,122
10473,59
10996,100
15098,39
6493,29
2787,53
15404,82
6639,83
4578,23
3048,94
1069,73
8375,117
7153,75
945,37
549,37
1702,16
683,37
1803,68
7708,68
11500,47
13157,17
14117,59
10424,59
15751,82
15355,82
644,45
10778,62
10979,52
13555,63
11901,98
11364,122
896,37
244,111
385,50
500,37
2976,110
9344,100
8760,49
14610,113
14825,38
7879,71
3691,92
1757,73
857,45
14043,2
359,34
7183,75
12169,34
975,37
5806,122
14617,8
5162,57
9295,100
8032,20
6662,43
674,45
1708,73
14418,64
808,45
3686,98
3901,23
95,109
2872,110
5885,122
926,37
530,37
6019,122
6900,100
664,37
8589,59
9610,111
14360,59
15158,39
15320,101
14378,113
9189,54
15276,31
6310,42
3564,108
11879,56
7911,80
9587,100
5836,122
15533,101
877,37
2957,110
8406,59
10445,94
8062,20
13774,83
14531,62
12478,92
12511,40
14677,116
15109,39
1041,108
14126,13
838,45
5750,55
7703,87
576,45
6930,100
11352,17
6467,110
6049,122
5787,122
5961,9
8619,59
14524,59
9436,52
7476,44
1120,108
13971,75
13527,98
1455,98
12828,97
3084,6
4130,88
5866,122
15563,101
3001,8
4966,94
14718,9
15301,101
13804,83
15783,104
2725,73
12761,43
5534,26
12048,107
3545,108
3746,98
2834,16
3880,98
6079,122
14656,70
6235,110
2818,8
5817,122
14554,59
13043,106
7327,42
1224,94
10238,43
1485,98
2156,37
7409,111
10604,100
3510,6
4415,112
14544,14
2852,6
11333,17
14748,9
10856,92
6231,112
5130,94
9417,52
6860,54
7457,44
1101,108
8632,11
12850,98
10393,38
3065,6
12432,110
7922,80
5164,92
5847,122
11325,18
13901,29
4947,94
13639,29
14699,9
7536,44
5254,22
6415,54
1649,98
9849,59
11043,39
3525,112
5160,94
5853,21
12207,113
8563,32
10261,40
14650,9
7749,44
13158,106
5594,26
7096,122
2137,37
1600,98
4217,110
3491,6
3095,6
7390,111
12536,59
14167,40
14396,92
10703,92
14729,9
12640,116
13815,83
11795,24
2593,24
9021,28
1082,108
11772,77
237,16
13214,122
3470,68
7047,122
10536,100
10520,92
5883,21
112,21
4606,43
12591,116
13188,106
552,27
4404,57
14676,38
11011,100
10529,60
4247,110
6374,29
7420,111
1212,73
4426,112
1924,50
3581,20
5716,29
10909,52
6794,63
1987,106
4879,57
5622,101
13882,113
7077,122
13579,112
10659,62
6130,19
767,73
14000,105
14215,30
6873,63
142,21
7530,104
11837,34
1804,106
1165,119
4434,57
10881,111
5688,88
4117,121
9002,28
6486,68
6605,19
4552,49
182,93
1954,50
12928,7
14108,52
5710,106
7845,115
13965,40
374,34
11755,86
594,37
4909,57
11829,35
13942,56
8518,100
13430,110
13912,113
10436,111
73,42
6105,83
11024,52
9425,23
2887,110
8396,110
8470,59
4464,57
14953,36
15173,39
10985,60
12146,92
6098,43
4078,21
327,43
1406,73
6769,19
7875,115
15291,31
15728,32
4036,24
4115,88
4894,55
9784,77
6248,24
8213,110
6905,28
14990,39
2037,61
6586,19
14034,116
11054,52
5570,45
4890,57
14372,111
15385,16
8279,60
13766,72
13893,113
8177,49
7599,72
9834,19
13108,72
9572,19
14289,113
3254,109
3980,21
1688,28
5521,45
4621,17
7794,18
4681,68
2620,8
4882,58
6283,102
10586,68
10283,30
4579,20
8390,49
5162,112
10732,122
2564,113
12881,29
15195,40
4059,21
3918,45
11769,118
13541,75
487,45
2768,108
2360,54
6378,110
6975,100
9068,112
128,112
7134,93
8309,60
3020,63
10959,20
14080,60
10917,23
1977,23
14420,96
1935,26
1976,27
3022,109
11659,108
2719,108
9147,112
14763,9
2080,121
1194,28
10079,92
9320,40
8260,60
12911,29
2071,72
6345,54
7580,72
11446,0
14702,9
3887,35
9577,110
12153,121
1691,16
9494,112
1825,16
12271,113
8339,60
11486,72
13666,83
419,116
11951,108
3838,35
8453,81
8976,122
4636,15
8874,111
7217,104
7377,93
13755,17
13934,19
14793,9
7115,93
8290,60
12679,29
14952,2
6509,54
1146,108
15595,108
6247,54
3017,7
13096,88
12256,111
8665,122
2256,94
7168,104
9926,92
10060,92
11120,72
15674,108
11738,121
10315,89
5764,21
7247,104
10273,92
10970,20
3031,63
4863,34
12862,42
15625,108
331,16
2411,89
13679,35
6745,122
7672,24
13021,35
1946,26
6175,6
4537,49
14045,92
8434,81
8957,122
7198,104
6835,52
6439,52
13915,19
3317,16
15576,108
14294,15
10447,100
10125,49
12640,50
15768,49
8908,122
4720,106
15531,101
7149,104
11557,86
5509,37
4449,57
15655,108
7171,122
3736,121
6568,58
10178,60
14245,15
6169,83
3111,69
13056,113
8142,30
11270,29
14350,31
318,60
5745,21
3606,11
423,76
7228,104
2310,20
7362,104
8276,30
8843,77
15185,78
6723,117
7024,45
11291,88
15606,108
12010,34
3245,5
50,16
5807,81
6478,20
9766,8
14026,92
15041,70
15261,73
12341,23
7179,104
5555,45
5319,34
14801,88
3486,67
4479,57
13799,49
13262,110
10208,60
14523,80
14537,15
11548,94
4294,11
6429,20
8306,30
6619,117
8861,23
11478,35
13341,110
13993,36
4430,57
4879,112
14328,26
12757,59
9722,59
1843,116
11499,94
14331,31
8579,44
404,76
4509,57
4027,17
8898,26
9099,16
14407,26
14326,101
5064,50
5411,94
15242,73
5283,94
2711,47
5402,45
5388,110
1329,16
3822,29
4460,57
3978,17
4661,47
4897,58
4909,112
8689,37
15120,83
1873,116
7255,75
4798,52
14101,104
8650,45
10945,43
8902,37
8324,60
1486,121
3358,16
4318,58
10765,112
3363,94
12713,29
13322,110
10503,112
13239,75
14034,50
7105,23
13032,11
2958,45
7206,75
5635,108
6447,23
8582,32
15272,73
1755,16
3835,89
7768,44
14028,6
1493,16
8403,60
2814,37
3934,68
4228,20
3314,94
260,44
7285,75
6440,20
13405,0
14948,70
8680,45
5526,57
12009,34
1706,16
1310,16
4087,17
5369,110
13247,57
8354,60
10608,20
14939,48
4890,112
3959,17
7977,73
1810,73
8018,111
14807,94
15695,31
4795,23
7498,75
3585,35
1785,16
3865,89
8691,59
13218,29
9990,92
3344,94
13638,63
861,45
3082,94
4295,87
12562,75
7187,75
46,98
1180,27
1736,16
10789,100
9941,92
3788,27
12773,29
678,45
7266,75
9676,23
3138,110
4387,26
2890,45
796,37
2876,110
5889,122
2673,47
534,37
1687,16
1291,16
2210,20
8721,59
7705,122
6819,29
11398,122
12826,40
2650,63
9656,44
14020,20
5060,11
1395,73
1992,63
891,45
5528,116
473,57
7957,77
9193,54
11185,14
11634,106
5646,108
1766,16
3268,112
9971,92
11220,8
6380,103
8066,20
7092,43
2381,23
1608,73
70,54
11305,52
708,45
13377,35
4197,23
102,6
6315,122
5919,122
2906,110
8751,59
960,37
564,37
1717,16
5965,9
165,62
12460,40
13076,43
5192,22
12539,104
4774,34
4815,72
13194,35
6344,42
7987,77
659,45
5750,57
4850,29
11856,47
5870,122
8702,59
15567,101
9359,100
2191,20
8096,20
12356,104
14491,113
11970,68
3126,5
3563,6
14922,70
10412,40
6083,122
13741,29
14660,70
2822,8
5995,9
2404,20
5222,22
6683,117
8047,20
14038,23
9850,44
9869,57
3628,108
4280,34
11861,17
14156,15
15135,70
8426,16
6296,122
6915,100
8732,59
11337,17
3517,11
5000,94
13200,92
14637,59
3255,11
8126,20
15335,101
5173,22
6634,117
9204,54
1105,108
6458,120
902,45
11196,14
12918,113
6242,7
4831,29
7926,80
5851,122
15306,73
4951,94
8077,20
3968,68
9114,16
7443,111
12455,59
3544,6
12589,59
2570,29
14380,29
5930,122
9655,111
5426,94
6064,122
8414,19
11150,19
14782,9
14903,70
4424,55
5203,22
6664,117
7753,44
11953,77
13028,106
2665,37
1135,108
9831,44
10951,38
13147,57
13281,57
12332,110
6143,122
10707,92
4981,94
14733,9
12644,116
2207,98
2597,24
7473,111
8882,16
4479,112
12619,59
12123,121
12899,113
2357,42
7007,52
1677,54
5469,33
13058,106
15446,66
12994,121
14821,14
15724,10
11395,92
10913,52
13616,104
1918,116
1214,0
8497,30
15407,74
5011,94
5286,33
2132,45
4823,43
15525,66
1614,119
2908,37
7734,44
4102,17
4625,58
6438,16
9556,81
14143,35
3026,29
6818,8
1033,73
2521,42
427,34
105,20
3204,35
9076,87
9291,12
4640,43
10807,43
11786,98
13088,106
11825,26
7551,7
15476,66
11307,100
15770,18
10649,100
7454,111
3775,9
15492,10
4231,23
2820,45
11920,34
3573,23
12704,116
2162,45
5450,33
9027,87
598,37
12998,68
9899,16
13394,68
4696,59
15749,80
7502,7
6005,26
6487,29
7507,122
8185,37
13479,112
339,42
9962,72
13833,115
15705,10
6109,83
8478,30
176,21
9455,12
811,37
13211,68
4804,6
10635,57
2627,37
4707,110
478,93
4721,8
1672,73
8618,40
9793,7
11075,100
11088,39
2007,63
408,34
494,37
2970,110
11822,34
1789,69
8217,110
14860,39
14994,39
4323,83
13442,122
6255,29
12160,29
13247,112
8569,40
9006,41
6590,19
1227,73
4496,11
6139,83
2462,54
14064,105
6870,73
4298,26
12338,35
14078,40
841,37
2921,110
5739,112
546,89
579,37
4894,57
6988,28
8504,59
13897,113
12560,84
540,45
259,32
438,34
9087,87
9684,77
5952,112
8717,59
7798,18
14092,59
15024,39
9876,18
12393,92
4647,72
1257,73
4063,21
2492,54
6382,110
389,34
871,37
4200,26
8796,59
13066,77
15399,101
14841,39
3580,52
3270,92
1888,61
4142,21
13791,106
4873,11
13844,115
4843,68
473,112
5781,122
7828,18
6969,28
8485,59
10343,19
11262,60
13719,83
15054,39
4677,72
5188,22
2522,54
7904,13
5493,69
2981,110
15295,101
8564,59
162,112
14871,39
13670,83
15005,39
2011,23
1835,26
2566,16
12349,35
6504,49
8980,122
13603,29
1053,27
13152,93
6999,28
11259,112
2045,21
5218,22
6002,67
1150,108
12504,57
10611,76
7994,27
5523,69
7039,100
757,113
1032,89
9609,37
7630,16
8535,122
12446,52
7809,18
2487,73
4181,110
2825,68
6476,108
9869,112
6990,100
11742,121
185,72
7251,104
13913,83
9276,12
13651,83
335,16
5643,26
7069,100
1950,26
10880,92
11955,121
12115,110
1592,52
14644,9
11053,20
9341,114
12087,11
13730,83
6443,52
14005,22
14778,9
15361,64
2131,37
4211,110
1131,108
12034,121
10129,49
7543,104
2369,94
7281,104
12644,50
11830,62
12768,116
14683,122
11004,20
2468,73
13681,83
4319,57
13364,110
13739,24
1411,98
14061,75
13147,112
1545,98
4162,110
6779,122
6094,19
2417,27
10664,100
8408,30
13281,112
8468,81
106,21
6,83
7232,104
14035,22
2177,45
12457,116
4241,110
2262,89
9898,8
1918,50
8005,27
10481,100
5448,29
10861,92
3500,112
2399,94
520,11
7311,104
12330,11
13216,104
13612,104
13133,106
7417,42
15,24
5323,34
10717,47
14167,97
15689,108
2112,37
18,29
133,16
5964,67
6124,19
6809,122
14541,15
6203,83
3264,20
2216,94
4370,116
7262,104
94,24
8516,98
5536,34
6623,117
15398,80
635,119
2292,89
3400,29
6136,29
13345,110
1922,61
6760,122
15557,73
15791,11
6154,83
5992,21
10804,93
5730,21
6212,24
661,27
13424,110
4513,57
12202,68
4222,110
163,16
2639,89
1899,50
10784,114
3395,72
7292,104
9419,23
6653,117
15428,80
3826,29
6790,122
6501,19
10193,60
12447,20
10735,114
15124,83
15587,73
7505,104
4888,55
295,27
7086,120
8858,77
14856,39
10635,112
9749,19
7338,75
14578,31
7109,23
5101,55
11584,32
5596,34
11280,35
8171,49
4494,57
7593,72
8305,49
13498,72
10223,60
14612,29
11021,40
4175,11
6128,43
2537,54
7289,75
10966,104
4381,116
8684,45
11623,108
15154,83
14353,34
2696,47
1681,69
4876,58
4091,17
459,27
13766,8
15409,80
1,115
3793,94
8920,29
13108,8
6886,72
13328,11
13488,0
3851,35
11380,94
3388,45
1858,116
14627,44
1655,16
5466,45
6481,23
9994,92
12072,92
9730,19
3348,94
3467,45
6158,43
2567,54
7319,75
10607,63
12305,34
13224,75
13439,0
13486,75
4839,68
1344,16
2860,47
7134,29
8254,60
8388,60
8152,49
7574,72
172,54
10628,122
7606,24
245,44
7270,75
11604,108
181,59
4656,68
5616,110
14298,111
10024,92
5354,110
12856,29
7580,8
2855,53
7349,75
13309,11
3832,35
7483,75
10697,77
13388,75
6528,111
4869,68
1374,16
2532,73
9975,92
12807,29
11470,0
74,54
4859,23
275,44
7562,75
13145,24
13381,35
12104,57
12286,34
14179,15
7377,29
1969,81
10054,92
7115,29
10288,30
5659,49
11421,0
3408,94
3179,5
3862,35
6875,47
7587,24
12504,112
11860,47
7691,81
10005,92
10803,72
5151,23
11372,0
13015,35
238,54
9283,107
4572,87
3130,5
3813,35
9503,110
4933,29
10100,100
5953,122
11974,68
15175,39
5865,9
8045,20
11118,83
12689,50
12472,52
7843,71
9956,92
6506,42
11451,0
14565,64
15570,108
699,119
9362,107
2589,68
8117,81
8736,59
7143,104
9352,62
10035,92
6518,52
8130,20
3711,108
3730,121
6495,68
4602,87
3160,5
890,37
6539,111
4835,29
2304,20
7356,104
10941,19
2438,20
8825,23
12457,50
6717,117
14458,59
3778,54
729,119
985,45
4595,47
44,16
8943,15
3681,121
10500,47
14190,15
15035,70
15789,44
11664,121
14429,31
8766,59
5034,94
8026,20
4616,106
8422,20
4428,55
5207,22
4789,34
4808,47
5405,37
10914,37
13209,35
3190,5
3627,6
11230,14
9604,111
4370,50
6013,122
12672,59
14463,29
15206,73
6059,9
14144,20
10775,107
13042,43
7935,23
6839,120
175,68
14220,15
13963,93
6198,23
5876,9
2029,94
4458,55
5237,22
12121,77
1450,121
7556,111
4576,47
12702,59
10467,112
13172,8
12440,59
15236,73
5277,94
5015,94
4409,55
4891,58
1823,110
4032,68
8683,37
12943,121
6869,120
3292,29
9560,81
13512,49
13572,100
4513,112
6822,8
8935,29
12653,59
3611,11
5094,94
13750,106
4488,55
12017,77
14069,88
7297,8
7720,111
14303,26
9129,16
14442,104
14261,29
11033,92
6837,23
1952,116
5045,94
193,98
5320,33
12708,116
2808,37
10848,46
14599,24
5559,49
7639,122
14241,50
11706,77
10605,59
12262,29
4397,58
6491,29
8731,91
15536,82
4381,50
15709,10
12003,34
7151,75
8412,45
15217,73
11741,34
1304,16
2035,6
15510,66
8664,37
4476,58
10422,59
11179,38
7488,111
2736,53
8622,40
1280,73
4494,112
9420,20
9797,7
10977,52
11698,108
3592,11
6646,24
11899,98
498,37
4469,55
5589,49
1389,16
13106,17
14823,38
4790,110
3689,92
4427,58
8761,91
1359,73
7701,111
10373,59
12875,121
14960,43
7181,75
12167,34
2671,45
2805,45
7602,68
11905,34
1468,16
11528,47
6600,29
14043,48
4043,68
7620,122
2050,112
9089,41
12840,19
7678,63
13000,8
14939,105
1048,73
9670,23
3899,23
13992,2
2870,110
4515,26
924,37
528,37
1574,119
5695,108
9091,87
11667,98
1419,16
13062,68
2057,7
8645,37
3719,92
13994,48
8791,91
9880,18
10403,59
14476,51
9663,20
15274,31
9764,72
1261,73
9883,23
10958,52
12197,34
14057,104
144,47
1137,37
2821,110
2835,45
5586,57
479,37
1995,68
5572,122
8800,59
10699,57
7650,122
9381,41
5704,49
13973,110
4730,72
6502,29
3274,92
6703,19
1340,73
9697,18
836,45
4743,11
5748,55
970,45
11199,114
15395,73
7162,75
954,37
14388,59
3791,89
5785,122
7717,68
13166,17
10568,18
13085,92
3749,92
15058,39
8198,112
6319,29
10989,11
15364,82
7969,23
10787,62
14760,9
4362,26
5864,122
253,111
509,37
2985,110
5294,6
643,37
5998,122
2319,20
6414,37
8090,20
9353,100
10151,80
3700,92
10822,19
6551,42
12759,43
14875,39
866,45
1504,73
604,45
1839,26
6077,122
12219,35
2816,8
5815,122
8781,59
8041,20
10262,32
15088,39
14950,105
817,45
6909,100
11331,17
4526,26
935,37
539,37
6028,122
5766,122
9677,52
15167,39
14387,113
1099,108
7950,23
14345,116
11888,56
1869,26
3908,98
754,110
3063,6
7122,100
10391,38
5845,122
2832,110
12430,110
12784,113
2584,8
11065,19
5079,94
8071,20
8549,59
12085,112
12487,92
14697,9
4581,83
5252,22
11606,77
12740,43
847,45
11867,118
10167,37
14897,70
11361,17
7073,100
12863,113
5796,122
14648,9
4312,43
2496,16
3093,6
3489,6
6293,110
6890,100
12534,59
12814,113
7547,104
13452,104
14727,9
5109,94
12638,116
13813,83
1080,108
11770,77
6737,6
7943,77
5441,15
1850,26
7103,100
735,110
12411,110
14665,70
5826,122
12235,113
8591,32
12383,11
13003,24
13880,29
15192,1
5233,22
11009,100
2165,37
4245,110
13560,24
3519,6
12927,111
6920,100
8491,30
9537,112
11806,121
10865,92
12186,113
1985,106
6415,113
10240,40
5615,23
10326,43
12461,52
14054,37
7075,122
5129,49
2116,37
6390,19
3074,6
12515,59
13135,24
9435,20
9488,112
14146,40
140,21
14708,9
11513,20
3211,11
14014,86
1061,108
7448,111
5342,49
6603,19
9134,28
12415,57
1952,50
4729,51
12926,7
10353,38
8259,30
6239,8
10499,92
10835,41
3391,63
4384,53
9852,15
6216,24
1376,119
10434,111
10508,60
4226,110
167,16
7399,111
4405,112
6499,83
8533,40
14176,40
3458,9
230,72
7396,42
7296,104
9423,23
10629,57
14634,100
10702,47
9164,28
7056,122
6712,83
2001,63
10545,100
8289,30
14590,30
6214,72
402,34
5892,21
121,21
12394,11
9782,77
8211,110
11439,47
10580,57
4413,57
299,27
9619,100
478,29
4256,110
13174,122
6584,19
4531,49
1818,63
6121,29
6188,19
10818,114
11052,52
11588,32
573,37
1619,119
4888,57
5600,34
7202,68
13107,68
5424,37
14287,113
13891,113
8175,49
7597,72
6838,20
15319,31
14386,92
13326,112
776,73
4064,24
8637,110
5101,57
6276,24
987,27
9404,23
4443,57
15496,78
13595,7
10890,111
4126,121
9563,16
4057,21
1385,73
7009,23
2766,108
3578,23
11384,94
11764,86
4873,55
11576,35
2025,110
676,27
280,27
1882,61
4647,8
5170,49
9776,16
12076,92
4471,11
4008,21
6960,23
2717,108
9434,23
6963,28
2078,121
493,27
5586,112
7458,7
8156,49
7578,72
13610,113
14226,116
3885,35
15781,75
4124,88
15423,101
4922,68
8337,60
2599,8
6914,28
14999,39
10711,122
12502,92
13386,75
14098,52
7353,75
2661,68
6954,100
8872,111
1640,16
13932,19
13536,19
14455,60
7608,72
3857,94
2360,113
6507,54
11579,53
4452,11
1479,98
13337,75
2552,54
13094,88
8267,122
6944,28
13694,83
10058,92
5347,72
10292,30
8239,60
12890,29
1095,108
6984,100
11736,121
1865,26
1670,16
2663,6
2790,47
6345,113
10371,30
8318,60
10968,20
3029,63
13700,19
10169,81
2744,116
1944,26
6173,6
11668,108
5956,8
8955,122
9156,112
14772,9
7196,104
11148,72
12920,29
12342,52
13462,83
2779,73
8269,60
13858,83
11455,0
15574,108
14292,15
3299,45
4292,35
14209,17
12638,50
1700,16
12858,90
8644,122
8248,122
7147,104
10039,92
8105,73
9762,43
8862,52
15653,108
6305,54
9445,107
1539,98
13445,35
4290,110
231,16
3646,45
1552,37
8462,81
9840,111
6543,111
7622,104
5743,21
4213,92
7226,104
7360,104
11312,72
13764,17
3010,63
4782,20
7022,45
11289,88
15604,108
6416,6
9415,120
15039,70
7439,104
111,72
8091,30
312,62
7177,104
8674,122
8030,20
9935,92
10069,92
11129,72
13559,29
127,16
3194,5
10104,49
3414,8
2344,94
13794,17
11636,24
9241,100
13339,110
10796,47
340,16
2420,89
4428,57
5648,26
6754,122
12251,68
1580,112
3278,120
3715,121
4546,49
8443,81
14329,31
196,8
55,32
2295,94
5724,21
7441,42
7341,104
8060,20
5085,34
4507,57
8822,77
14520,13
13290,110
15585,108
2371,89
12068,68
3224,5
5337,26
10134,49
14267,92
15381,49
15240,73
11212,83
7158,104
353,76
124,24
4458,57
4499,58
5633,24
13503,110
13718,35
5316,88
5980,68
12019,68
15118,83
10085,49
4796,52
3877,11
9446,62
9520,11
4680,106
11163,83
12357,63
13477,57
4492,55
2995,37
10629,112
13320,110
3094,16
9522,57
4393,49
6184,19
13586,0
14888,8
15270,73
6445,23
5430,45
2799,98
383,76
2812,37
3932,68
4488,57
4603,7
10580,112
12834,72
11015,40
13845,116
5128,94
10918,107
15221,73
1308,16
4085,17
8911,24
13245,57
14002,36
7593,8
3405,29
4480,58
11808,90
1412,110
12799,7
11183,38
13498,8
7234,75
12514,23
4620,68
5332,45
3962,68
4473,55
10538,7
9751,122
3342,94
10744,112
13636,63
7313,75
14374,29
14508,29
2937,45
5158,94
7185,75
8561,32
15251,73
1734,16
2854,47
5397,110
7747,44
1544,121
9094,37
8698,37
13514,110
9892,17
14414,101
14226,50
10198,60
6648,72
15726,73
7264,75
6419,20
8659,45
10216,77
5610,110
10637,107
11671,98
1685,16
2731,98
4066,17
6817,29
13608,122
7574,8
12923,19
13842,60
2849,53
5058,11
13902,111
13303,11
12986,75
2826,106
7215,75
11167,43
6456,23
1764,16
1368,16
3462,24
3844,89
12903,77
7856,71
9969,92
2823,37
3802,92
14674,38
5693,0
68,54
3323,94
269,44
10780,11
7294,75
15073,43
12280,34
12541,75
7166,75
6729,37
1715,16
5512,110
5653,49
9464,41
9920,92
4813,72
3753,92
7986,73
10322,72
7581,24
657,45
1863,116
5748,57
4366,26
3874,89
5868,122
3070,35
6546,37
257,111
7685,81
8604,122
8700,59
8094,20
9223,100
2376,112
9999,92
12354,104
12965,29
1636,73
2744,50
3353,94
1770,73
232,54
13561,23
4225,23
15521,31
14975,43
372,34
9832,100
12127,98
1745,16
1349,16
726,37
2342,6
2402,20
7617,68
9570,100
12782,29
10803,8
12360,40
11983,53
949,45
3626,108
4278,34
250,44
11284,52
8235,117
4176,23
5255,16
8369,117
13180,75
1564,89
6294,122
5898,122
2885,110
8730,59
939,37
543,37
9253,100
13198,92
70,113
8124,20
2353,20
6828,29
5171,22
5331,11
7948,23
13151,17
9202,54
15289,31
900,45
3154,5
3577,108
11194,14
638,45
7300,24
12479,112
6849,88
5849,122
9338,100
9980,92
8075,20
14470,113
3656,108
7018,45
851,45
4643,24
10171,37
12466,35
5928,122
9653,111
11365,17
6062,122
14901,70
5201,22
11224,14
668,45
2762,16
6177,45
1182,37
8711,59
12684,113
3496,11
4979,94
14731,9
2200,20
12642,116
9662,52
14923,70
9646,44
4935,24
9183,54
881,45
485,45
3135,5
8880,16
2713,16
12617,59
14086,15
14931,70
12897,113
5751,58
6092,122
7905,80
1582,92
2831,8
5830,122
2413,20
14669,70
5231,22
7781,44
8056,20
10833,21
14806,75
15444,66
1975,23
698,45
11247,38
3523,6
11393,92
8903,121
6924,100
12714,113
9634,111
10372,40
5009,94
5821,9
6043,122
10592,43
5955,9
4821,43
8135,20
9169,11
5182,22
7732,44
9430,52
11106,35
11670,77
1711,98
911,45
10971,76
4507,112
8896,81
11747,68
9171,57
6554,8
1884,26
2481,16
13250,11
4960,94
3081,11
9308,62
14712,9
12623,116
4817,45
14514,24
15736,66
8232,37
9123,16
7452,111
4458,112
2097,26
12598,59
14389,29
14912,70
5435,94
1202,113
12014,8
14791,9
5314,33
13877,83
9240,12
4433,55
7762,44
11700,77
7500,44
1144,108
7531,111
3895,120
5552,90
7665,111
4812,51
6410,121
9583,122
3504,6
4409,112
6107,83
14569,81
1897,116
8521,32
9522,112
12970,52
3507,11
2232,106
4990,94
5124,94
14742,9
10311,43
10416,59
2625,37
4705,110
8616,40
9791,7
6637,19
9414,20
8877,81
8514,29
9911,72
11073,100
14259,40
12908,113
14942,70
406,34
15337,74
8215,110
15455,66
1174,108
2819,24
4918,110
10367,59
6253,29
7433,111
15432,82
1621,73
6588,19
11008,92
466,21
11404,92
12257,8
14076,40
5295,33
4892,57
13414,106
3032,24
11681,77
6884,17
7512,111
8706,91
9826,122
11001,52
