ques,skill
1154,9
15648,48
6286,22
2621,84
279,11
5969,86
13627,30
7221,44
8919,15
4590,97
9857,69
12864,7
3824,69
10233,60
1367,9
13084,47
11050,90
3923,11
13639,40
10456,105
9556,77
5920,86
7054,15
4979,57
4583,57
12623,66
4803,97
4178,8
5996,81
2290,105
1605,2
3759,61
5316,93
6133,86
3817,2
12757,2
14438,100
15035,90
14157,87
10888,112
1903,110
13780,100
14773,90
15425,16
1397,9
4129,8
12632,7
12637,122
9101,32
8609,95
5950,86
4379,119
7144,66
4613,57
8861,87
1982,110
2794,25
8902,88
9002,26
10499,44
10275,70
12711,7
12133,30
13135,69
6362,30
13236,121
1637,112
7086,61
8662,106
1086,9
8400,106
112,32
10098,114
12151,84
2949,47
9537,77
5901,86
13007,5
3826,91
4564,57
1933,110
13623,8
14803,90
9696,70
1267,20
6105,81
15193,16
3801,34
12249,97
9411,86
12102,84
6376,86
5980,86
2881,34
6114,86
13662,121
14333,60
14419,100
11265,112
1003,95
607,95
8692,106
6672,84
5753,43
3934,11
6410,84
9624,86
9698,35
10904,106
12200,97
13655,118
6569,77
8391,114
11082,112
686,95
6591,95
820,95
11114,64
15644,9
8643,106
1475,26
13990,44
7440,77
13909,119
10855,69
15599,34
5607,110
13296,121
8177,47
11515,115
637,95
6597,31
8080,114
5783,43
12,43
9112,32
12230,97
774,100
1426,26
13685,118
484,38
2141,8
2578,9
5415,61
2361,11
253,105
3522,43
6810,31
984,95
588,95
8673,106
11028,118
2960,47
8779,7
5785,8
2092,8
4131,43
12579,106
7472,86
5975,105
11197,75
7606,86
12136,31
1456,26
7361,26
1576,91
657,50
4991,120
11915,62
12930,40
2212,9
11331,11
15665,44
5142,23
1014,95
1155,34
477,119
10114,84
11308,64
12153,119
13999,25
2032,78
1407,26
9533,38
9271,38
5565,62
13886,84
13624,84
4161,43
13918,73
12347,106
5019,74
831,95
5093,23
1106,34
1240,34
14875,46
687,50
10866,69
14558,110
3180,63
2739,61
3744,105
5516,62
12758,91
5172,23
13198,97
4258,97
8124,25
7587,86
6236,122
1076,47
12375,60
1437,26
740,61
6571,112
8448,122
14312,84
10891,18
1992,19
2952,61
9466,105
440,65
13788,84
500,116
4889,85
15266,52
8337,25
11738,119
4644,25
11872,119
8878,120
953,61
3031,61
2466,23
754,117
391,65
5680,62
8517,77
4799,47
4403,47
5960,79
11208,75
12328,106
2663,79
247,57
803,9
3535,8
6997,112
13956,18
13323,105
8149,95
10329,106
12772,2
2142,84
10051,98
11159,75
12164,119
4354,47
6754,61
5276,93
11222,94
1800,91
3457,61
7603,43
9017,26
5011,24
10338,47
13450,38
3331,70
6168,122
7825,92
2737,85
11429,20
10199,117
10359,106
13091,105
14748,75
8996,88
7163,121
8135,25
9766,6
2405,26
9315,70
6643,122
1013,61
14416,16
6340,84
6978,112
7119,51
2542,31
8896,86
1628,105
10310,106
7242,121
13537,47
249,79
10287,122
4335,47
3320,69
13003,113
14615,81
964,61
568,61
11203,94
11459,20
7216,105
14169,31
2477,23
4994,97
283,77
6885,5
6348,66
4810,47
7193,121
7327,121
7771,98
10622,48
13227,6
13855,100
11177,41
13216,113
98,31
4969,40
14033,106
915,61
3114,85
14349,83
2792,34
2255,95
4349,66
4927,43
14905,35
15039,35
8815,26
11010,49
9659,122
12961,8
14645,81
12121,31
9127,32
12628,64
8615,86
10613,120
13560,44
7801,98
7223,121
11089,49
7995,112
230,79
10987,38
9605,7
6429,31
15293,9
1919,1
11124,43
14816,84
10210,117
4976,56
4580,56
12598,77
13979,112
6489,18
7308,121
6986,70
12817,84
14675,81
10580,64
6829,86
3634,97
11237,105
14028,4
5392,119
8284,107
14886,35
4693,118
14490,35
9201,38
4531,56
15323,36
4610,120
381,103
7516,6
8025,112
3694,84
6908,86
1949,1
6720,35
8363,107
6780,86
9876,69
368,26
5506,113
7204,121
4776,8
9055,105
1887,62
3284,105
12838,35
8314,107
15353,36
9627,38
4998,57
4117,79
8055,112
10223,69
10264,70
11981,91
12010,105
8872,105
12081,29
12416,19
12447,106
13060,84
13456,84
6750,35
11103,118
14969,46
11956,34
15693,77
9184,111
385,50
8604,61
2363,112
6107,114
2657,64
4952,62
8006,112
361,107
6877,32
5466,54
755,34
9640,98
7661,77
15600,34
15383,36
4667,78
6921,38
14397,5
9598,101
4147,79
9133,38
2254,61
13279,20
6840,86
4679,88
6482,112
6652,35
3080,59
10903,70
6856,30
15311,52
2205,61
2747,115
11921,53
3545,95
13638,74
12779,84
9207,108
9804,98
6951,38
2099,79
7085,38
9165,111
14050,18
13807,31
7263,44
14269,62
9066,105
2249,23
9286,108
7703,87
15628,109
7582,26
13936,118
15581,34
15364,36
12573,100
12592,113
9579,101
553,61
157,61
8839,62
15341,52
11268,23
8860,121
14369,121
8994,121
11344,18
12390,100
12805,113
6872,51
1825,82
6622,105
10801,35
2499,26
7672,77
7746,26
6932,38
583,61
9146,111
13411,44
7244,44
6196,118
7786,98
1600,85
15692,107
13369,47
15609,109
14709,81
3757,112
15144,9
4192,40
6379,10
8545,86
4942,43
721,116
7323,44
6263,64
9873,66
10569,35
10655,38
13,66
5803,79
10393,38
2924,30
14660,81
3708,112
6017,8
2982,8
5021,43
10692,105
11504,20
8892,86
3840,2
8496,86
13441,44
5502,87
7274,44
13964,85
12742,6
9486,7
12659,8
14357,16
11960,7
5000,105
11739,8
14435,84
6670,14
4595,56
10426,107
11279,23
85,26
10164,107
5112,23
7225,44
9861,69
5833,79
8450,91
1237,9
12450,19
6309,8
7725,101
14167,40
14690,81
15125,9
422,62
14070,107
2609,32
15345,12
5427,34
9560,77
702,116
7304,44
9940,69
4907,35
14229,100
9356,18
13167,47
1450,9
1054,9
7355,9
7408,101
8657,17
10636,38
5365,95
13942,43
6003,86
10115,43
4217,2
2214,112
7040,119
9891,69
9569,18
11704,27
6501,70
1401,9
7755,101
3935,23
11624,34
4819,43
13544,118
9590,77
14301,97
4576,56
8910,89
1986,110
11728,91
8070,112
9842,69
15714,121
1084,9
12137,30
43,42
1218,9
12880,74
3081,84
3356,23
4858,119
14588,46
14137,110
8507,86
14935,90
4434,57
15069,90
9921,69
12130,27
15325,16
1297,9
11954,30
12510,19
1431,9
12496,84
3597,85
3530,95
3731,85
13574,118
13734,107
13312,118
5984,86
6681,14
13491,120
5640,47
12123,24
10934,122
10753,47
2269,61
9872,69
15020,90
7893,48
12026,91
2093,64
12709,84
11905,30
6542,84
7621,114
4085,24
2065,2
3622,34
3548,85
3386,23
8594,95
6063,86
8696,106
11605,34
366,35
9571,77
5457,47
4879,70
4994,57
15355,16
3784,69
12958,7
13803,62
9367,18
3701,34
1199,9
6392,32
7553,64
9707,86
2902,95
12660,84
1620,2
13604,118
13430,2
8590,97
12819,77
15115,34
15235,99
8966,88
9902,69
10903,112
11935,30
3869,32
9786,86
8726,106
6310,84
7389,77
8464,106
12611,84
1692,26
7523,77
8206,107
3013,47
778,100
9221,85
7944,70
9675,26
13555,118
15681,84
14028,72
10478,121
8821,114
14184,60
12195,105
2365,11
13631,113
10395,86
4624,86
12891,74
4066,24
8677,106
10408,25
9475,86
3663,85
6366,100
4869,119
9508,34
13988,121
2964,47
10889,69
2620,8
15080,90
14106,113
6852,30
933,95
8376,114
11984,43
8756,106
6373,32
11595,2
7534,64
1070,100
1722,26
5385,120
3043,47
12088,100
13585,118
15216,99
14080,60
3920,91
7368,31
7051,95
12400,106
11500,115
4654,86
11178,64
1159,34
8707,106
10438,25
13652,64
7370,77
7504,77
10993,18
2020,70
7925,70
3651,51
10575,30
14166,19
11970,0
239,64
6882,30
5225,23
701,95
123,118
2346,11
835,95
9820,97
12148,43
1752,26
40,120
7839,3
1853,78
15100,45
9360,112
3207,47
9494,112
10870,69
5636,8
4225,30
8473,60
3184,63
5042,23
7155,44
12430,106
914,95
5176,23
6241,118
1189,34
1645,85
4262,97
9059,120
12053,119
454,110
1703,26
12379,60
1441,26
12016,8
7955,70
13499,91
269,64
4061,43
4357,105
14737,114
731,95
3537,43
865,95
1140,34
12353,44
3922,113
1654,26
4054,40
2920,74
8503,60
3214,63
5468,23
13232,44
220,64
944,95
5206,23
14091,87
14063,25
6666,122
11375,69
13510,78
1457,91
3174,112
14170,87
8358,86
15102,67
11511,78
10451,98
12168,119
12287,70
6221,122
3723,61
1670,91
5280,93
11266,18
14908,35
14297,84
7211,43
5236,23
14121,87
9047,15
12841,18
11985,119
9368,70
1099,9
6434,122
3540,61
1487,91
3137,85
5914,86
3371,23
4854,106
6745,14
10363,106
3195,63
10625,106
12441,106
5187,23
14072,87
15206,16
9466,120
8139,25
3433,120
6647,122
2633,30
6251,122
5310,93
5566,19
9319,70
11017,78
13452,113
6127,86
10442,106
309,11
14151,87
1897,110
9715,6
3903,5
4863,47
10157,122
8949,15
3324,69
7859,92
12207,60
5261,93
13850,122
5944,86
3401,23
13998,30
6078,86
13662,44
14383,100
9028,15
10967,112
9611,70
10208,60
3422,82
4074,8
6677,122
1047,61
5340,93
3898,11
3884,113
5596,19
7568,64
8449,42
12145,84
13220,113
3118,85
5895,86
2796,34
124,86
7029,15
4458,119
3310,26
4430,57
4879,112
3019,79
5751,78
3657,70
8819,26
11353,40
12955,74
6628,122
11339,105
5291,93
24,84
12651,77
5846,86
12866,2
7489,121
13394,121
5725,25
7227,121
9032,26
11253,38
78,91
13250,113
8558,106
2606,31
2551,95
2155,95
3404,11
5746,84
5925,86
228,35
9273,88
4529,120
12683,2
12730,77
13299,5
14603,86
1989,62
6378,31
1612,112
6001,81
552,95
6493,18
10189,60
8430,42
3879,11
12924,64
188,84
13903,119
5004,120
3099,85
5876,86
8171,47
10399,55
7216,120
7257,121
4874,47
7565,8
9805,70
9106,32
121,30
5811,105
10797,64
9386,86
12077,84
4790,53
14809,46
4036,79
4559,120
8907,88
1639,70
4027,30
7208,121
12750,69
978,95
582,95
4885,61
4709,64
5306,54
14310,106
1371,26
8303,58
10008,25
6484,26
5242,69
9194,37
4565,56
4510,120
1926,19
2523,9
6998,18
7287,121
2388,50
4427,122
6870,18
8876,105
5445,105
1204,34
11088,105
3249,86
12241,47
12382,23
14839,46
4985,120
14999,35
8796,112
4200,79
4797,69
8152,47
8608,61
9145,37
13680,60
10581,8
11008,112
13842,122
2821,53
149,105
746,95
9089,105
11302,64
15649,36
15387,36
1521,91
4991,56
8205,58
4540,120
1956,19
4614,69
9265,38
10822,70
8089,112
3994,95
563,95
1234,34
10876,77
11137,118
1352,26
3869,100
10961,121
8578,47
9216,38
3330,51
14106,60
1907,19
9515,105
2851,53
179,105
7140,84
10996,115
15043,118
5822,105
13365,25
10808,64
13888,66
6735,35
15417,36
6955,38
4047,79
15260,52
11187,60
13782,84
3427,105
452,119
4359,85
6594,32
9753,98
11866,119
9450,97
12678,34
12287,112
2039,30
1502,91
12782,91
1937,19
2897,61
7682,30
11138,60
14352,62
12814,43
2781,115
14550,77
7987,77
2316,15
4269,47
7087,86
14850,46
15447,36
14373,121
14010,69
636,61
6467,112
11393,20
2994,115
6645,118
10750,97
15481,34
44,122
15660,36
11587,7
6936,38
9498,114
2189,95
2927,61
2390,85
12825,30
13422,20
12844,43
12978,43
433,119
4299,47
5023,78
12485,110
6162,122
6497,112
9229,111
15148,9
2639,8
7529,30
13434,30
13494,44
7327,44
10627,86
11802,53
30,79
2795,26
11055,38
4250,47
10659,38
12436,110
879,61
4294,53
4891,43
221,61
5405,35
224,66
11332,23
243,79
13531,84
2612,26
4747,35
4329,47
6263,66
14609,81
9757,122
12850,100
10935,94
71,9
10255,106
6578,77
11545,23
14248,75
6622,120
2563,26
5837,79
9734,111
12466,110
3440,70
4004,112
6313,8
15653,9
11404,20
14136,19
15129,9
15435,52
8186,47
7308,44
5770,25
9944,69
7272,121
15715,106
13433,47
145,79
14639,81
10640,38
4699,115
15208,9
9509,114
6443,10
2200,95
5152,97
4574,120
4756,97
7351,121
11855,77
10317,58
13292,44
2593,26
2452,50
4310,47
5721,25
9599,7
12290,5
13269,60
15159,9
140,85
1697,117
2509,32
13505,44
6686,118
4525,120
7302,121
8914,89
6980,70
6584,70
9812,7
9974,69
10073,48
11066,38
13201,47
890,61
8278,107
4425,118
6734,14
4604,120
12262,27
14939,90
9925,69
14620,81
14974,84
8229,107
13738,107
288,77
6685,14
12024,91
4555,120
2461,112
7332,121
3837,69
1776,9
1380,9
4307,18
10004,69
13540,122
9714,7
4893,115
278,32
8308,107
4705,64
10737,105
11609,34
9955,69
3788,69
1465,9
12530,84
6804,86
2093,66
3705,34
6396,32
2932,84
389,21
8259,107
13724,64
15515,34
6715,14
10526,6
4585,120
311,101
6880,81
2169,61
8000,112
13203,69
9906,69
2845,115
7972,50
12361,19
15594,34
3420,23
13821,118
13995,5
6171,35
8210,107
11047,122
2704,112
9985,69
4751,8
14233,62
1361,9
8085,112
11299,114
6426,32
15545,34
5397,119
12317,97
4411,88
12551,35
10897,70
7958,7
14950,90
10762,111
15602,16
15084,90
2393,112
12627,30
14110,113
8981,105
11969,30
8860,44
8760,106
2129,2
3686,34
3149,95
6377,32
7423,77
1074,100
6160,34
8994,44
9798,98
13589,118
14145,70
15496,34
3171,113
13969,110
10507,6
14103,110
14767,90
7372,31
11370,115
6456,32
9584,31
15575,34
1805,26
3959,85
13668,118
7374,77
7030,38
151,61
12379,49
13962,70
13760,121
11262,60
4820,84
14980,90
13254,20
967,95
11757,2
26,66
4475,86
3716,34
7453,77
11178,66
13881,118
9189,111
4156,40
9364,112
2733,8
5611,61
6048,62
7402,31
4771,84
6703,30
5046,23
6326,43
6849,84
2272,64
8741,106
4063,34
3667,34
1573,26
3471,122
9875,35
11289,18
136,59
9140,111
12731,100
15329,99
12488,113
15463,99
8556,60
11870,0
7238,44
997,95
2246,11
6539,43
4923,74
10276,86
13445,86
15556,34
13940,65
652,97
1786,26
7617,77
1524,26
9394,112
15280,99
528,61
5641,61
4058,40
1868,95
7668,42
2143,34
4278,43
10128,107
5076,23
7189,44
7968,11
948,95
4558,97
10563,35
11242,64
7434,77
15359,99
1723,91
9767,101
11379,69
9345,112
13968,19
3297,63
7268,44
7383,31
41,64
4394,110
11689,2
1059,47
1816,26
7506,101
9438,47
3593,61
439,110
4088,40
8441,86
3248,63
4965,84
5106,23
7219,44
5240,23
9051,15
4426,35
12948,47
13344,47
13082,47
14684,81
5826,120
1767,26
12309,60
14945,122
5779,8
4549,105
15335,48
2603,32
3327,63
132,74
4125,43
7413,31
5057,23
164,26
3431,120
7170,44
1485,47
6256,118
13161,47
12899,47
3361,61
4118,40
10446,106
3278,63
7249,44
10826,98
4532,57
5228,26
11078,90
12635,122
14331,20
12211,60
3312,61
13832,107
5948,86
14148,84
5087,23
7200,44
8898,15
12098,119
3072,79
9615,70
6024,81
8338,92
11029,90
12149,84
110,32
3888,113
4530,105
13866,105
10476,106
9535,77
5522,99
6730,14
14801,90
10406,47
13142,47
6760,122
7517,101
4363,113
12959,74
147,35
2401,32
5978,86
6112,86
8930,88
4775,57
9090,77
4513,57
13199,47
10503,101
12575,84
1114,9
12179,84
13653,118
5929,86
10478,44
4592,57
7618,8
6603,30
11837,91
10193,60
8641,106
3030,95
5325,93
8424,108
13988,44
6142,86
5008,120
7014,15
10897,112
2509,100
9730,6
13789,100
14782,90
6595,31
7674,61
3109,95
10,43
3706,85
8854,106
8155,105
9110,32
1565,2
6176,84
13683,118
5959,86
3416,23
13595,5
6093,86
1991,110
482,38
13897,47
10306,58
3983,70
13680,49
7386,8
12854,7
6035,81
586,95
8671,106
10806,115
11026,118
3261,85
1516,2
2958,47
9198,37
4573,57
14451,111
6868,18
4110,30
2090,8
5230,61
4330,70
11498,113
665,95
11873,27
14409,114
1974,62
1174,9
8488,106
1454,26
13713,118
15210,99
1588,26
7419,77
10834,69
4989,120
278,100
8941,88
1632,69
14865,101
13409,121
4906,122
13863,62
1012,95
616,95
8701,106
5602,54
12701,34
5385,56
1667,26
1271,26
9633,86
2988,47
1405,26
4544,120
2120,8
11702,0
2340,11
5017,74
829,95
5755,40
11123,64
1104,34
567,95
8652,106
9667,84
3578,34
13376,65
10864,69
8467,60
8582,47
13876,122
5514,62
14110,60
7668,84
15706,20
7585,86
9121,32
1055,34
2060,78
1435,26
9561,38
1555,91
6426,100
4051,79
2950,61
12724,31
13173,86
993,95
1134,34
456,119
8682,106
10093,84
4642,25
3549,97
354,108
8876,120
9688,35
11768,108
5445,120
8788,7
1768,91
3029,61
10968,18
9250,38
4718,20
4140,43
5678,62
9415,105
2321,11
11206,75
7615,86
810,95
5072,23
3628,97
11104,64
11949,119
12083,119
12326,106
9089,120
10565,15
15295,48
14854,46
6351,47
10845,69
11483,60
14757,113
5151,23
4815,74
627,95
5412,64
10398,23
10646,88
11157,75
3579,97
2041,78
6303,6
11900,119
12162,119
14371,77
764,100
1416,26
1798,91
8348,58
13353,30
15664,36
15245,52
2815,115
11979,119
8503,117
12113,119
1249,34
9738,98
3329,70
13448,38
6166,122
7823,92
9755,38
2286,30
8769,7
5525,62
9792,105
8133,25
7596,86
4005,97
3427,120
6641,122
12045,69
7117,51
7050,61
2540,31
1566,91
647,50
1626,105
303,11
13420,97
13774,100
6458,122
3433,56
6136,71
11881,119
13001,113
962,61
5255,93
14391,5
15673,98
700,61
2054,30
7563,30
10521,106
13394,44
2475,23
3232,2
4808,47
9343,70
12075,69
14169,77
418,119
13214,113
6409,122
4967,40
11469,30
2570,31
14347,83
13332,105
4925,43
11408,20
13070,105
13827,84
14047,87
13239,44
7142,121
13188,97
8114,25
9657,122
14729,121
6226,122
18,84
730,61
6561,112
12626,64
5840,86
7612,43
11349,86
15638,117
430,65
9026,26
12121,77
2859,26
14736,16
11541,27
2597,26
4314,47
12982,113
6177,122
7834,92
3142,85
3398,11
11256,43
10208,117
11438,20
8444,21
9041,11
4220,119
14354,99
10978,35
6487,18
2810,26
9324,70
10936,38
12799,113
6987,112
11235,105
5531,95
894,61
10319,106
4529,56
6769,118
4608,120
7514,6
2889,26
8023,112
2875,91
10057,69
10929,35
13290,121
14624,81
1947,1
4765,40
11468,20
4918,53
5482,95
4904,118
6702,64
3465,78
3069,78
3102,26
7202,121
7336,121
7780,98
13225,113
8533,106
15272,9
2581,31
14914,35
2801,34
4936,43
10189,117
4559,56
4504,120
10524,107
4115,79
4371,5
13958,112
7153,121
10059,7
13058,121
12299,69
2777,91
14654,81
5788,30
10485,115
6808,86
3613,97
11101,118
8886,86
2752,34
8624,86
13836,122
4510,56
4589,120
8004,112
4950,62
10010,7
2016,114
7976,50
12324,18
12792,86
1928,1
12921,8
10032,25
13724,66
4985,56
9131,38
2708,112
347,26
5700,38
9855,69
7317,121
9989,69
6995,70
12967,60
1365,9
7100,86
14381,43
6838,86
8412,58
4702,118
14895,35
4540,56
6694,78
10464,69
4619,120
11262,49
2203,61
8034,112
12979,70
3342,105
13490,20
3543,95
13636,74
9205,108
9802,98
6789,86
13030,35
14015,107
12697,91
498,50
5369,59
2342,112
9295,38
1657,9
2039,74
13307,20
9064,105
13393,60
9284,108
2735,43
13807,77
15579,34
8323,107
5739,6
15362,36
6900,38
9577,101
315,50
12789,30
14984,90
2775,115
7081,86
6819,86
6979,38
14582,46
2765,107
8992,121
7231,30
11083,60
486,53
13282,84
6853,84
11583,117
15475,34
9649,98
13474,25
7670,77
9783,98
12601,100
6930,38
13955,69
5634,47
7064,38
9142,38
13786,31
13495,84
4637,86
13288,20
7749,77
15607,109
15560,34
2272,66
1138,100
12566,35
14531,121
11666,7
10833,6
4947,19
13980,18
7436,31
7145,84
12131,43
12654,84
13069,97
10567,35
12631,100
11745,7
7094,38
9174,111
9771,101
2402,31
11529,0
11092,122
11750,122
14757,60
7272,44
12244,105
12478,43
10444,86
2082,26
11564,117
9630,98
12858,35
1820,26
14355,16
9442,47
12582,100
39,20
6534,51
3413,11
7673,95
7351,44
10028,107
12323,105
13390,44
7765,98
5831,79
10261,86
9246,108
187,120
6307,8
10555,38
14688,81
4829,40
5426,30
7124,38
9204,111
14130,19
15123,9
12211,49
10458,105
15467,48
11490,23
6650,118
7302,44
7417,31
15268,104
4905,35
4409,97
6622,56
2508,26
13165,47
10634,38
8655,17
1850,26
14257,16
6437,10
2727,70
14040,18
3921,50
3819,2
7253,44
13158,44
7795,98
3084,78
6499,70
15618,109
7753,101
15153,9
14542,84
5557,82
10488,105
543,61
4817,43
7332,44
4574,56
2084,85
10143,107
5091,23
6156,118
9840,69
11060,38
5812,79
8685,17
13195,47
3074,6
14669,81
3079,84
5192,105
14111,19
10902,95
4534,105
3178,63
11573,34
8505,86
9539,77
4914,97
8639,86
277,26
4525,56
7283,44
2109,34
9919,69
3752,69
6529,70
10222,107
9335,18
12508,19
1429,9
11231,41
15009,122
5009,105
8357,107
4766,118
6679,14
9852,15
4604,56
10435,107
7496,44
8938,89
15275,12
10770,97
11422,23
2327,112
1642,9
4386,62
12459,19
6614,70
7619,114
7734,101
12982,60
14699,81
3821,61
3384,23
10731,105
15134,9
5698,34
2618,32
5362,85
13884,97
5455,47
4555,56
4596,57
12084,78
13044,120
5513,25
14219,87
8049,112
9365,18
11841,91
3162,95
2900,95
6012,86
6709,14
9900,69
11713,27
3710,85
8622,95
3944,23
4594,105
4990,105
6091,86
12810,74
13553,118
5485,47
9015,26
75,26
1995,110
14287,113
4469,110
3987,70
9851,69
12440,19
11903,43
4198,24
10712,105
10068,3
9550,77
15078,90
4577,57
13099,69
6850,30
13823,100
9346,18
15633,83
8754,106
6371,32
1178,9
7532,64
12840,74
15094,34
3041,47
13717,118
10501,6
286,101
3976,69
10285,122
11364,115
14129,62
15029,90
12718,84
11317,40
1391,9
8705,106
3631,34
2101,105
7368,77
3947,11
6072,86
8603,95
13708,5
2992,47
9580,77
7923,70
8520,60
7983,121
13492,121
4887,74
80,117
1470,9
12669,84
7562,64
12870,74
15098,45
13527,78
3582,34
13742,3
4743,66
1252,15
10868,69
6895,15
14041,70
8879,114
8471,60
11790,115
13355,8
11944,30
1261,20
8735,106
6319,84
12097,43
12821,74
13303,77
1701,26
14378,106
13564,118
7953,70
8550,60
4711,6
10924,122
8830,114
14193,60
2696,62
1863,61
4468,19
11479,115
12699,84
8552,106
8686,106
6289,97
12194,97
7483,77
15348,48
2973,47
4052,40
10972,18
1636,18
4186,40
7904,70
13730,6
13749,19
2453,11
11553,0
7962,11
942,95
8385,114
6269,118
12458,106
14029,73
1511,23
6786,85
15704,97
1079,100
1335,26
1865,26
1469,26
3052,47
9339,112
5440,7
10387,38
11386,8
10849,69
12493,100
15299,48
8452,60
4223,43
35,64
14503,114
9866,43
1168,34
631,95
8716,106
12166,119
1844,88
9547,34
2045,78
7513,77
13922,68
11465,8
3003,47
12048,100
3459,61
15438,99
8531,60
10666,69
8811,114
2617,11
509,105
710,95
8824,53
13076,47
10082,48
4493,25
9369,112
12329,106
3672,61
9759,38
2517,9
10953,18
8482,60
3193,63
10273,30
5051,23
7164,44
11534,0
4533,97
5185,23
12062,119
12439,106
14285,12
8137,25
5826,56
6249,122
1316,26
13052,40
4246,40
2864,9
5136,23
1149,34
11072,90
175,57
10970,79
7857,92
1649,91
5259,93
15694,38
10391,106
5243,85
3223,63
11946,65
5215,23
12658,42
9347,70
6890,47
1045,61
1728,91
5338,93
3882,113
6614,112
5728,19
8681,17
9350,112
11614,6
681,50
12781,112
13570,43
5631,86
9401,77
12420,106
5488,37
5166,23
3017,79
8118,25
11781,119
6626,122
6230,122
7887,92
5289,93
13630,30
12630,64
5844,86
434,65
10131,44
10217,47
13271,97
14264,87
3431,69
3303,69
4308,113
13642,40
12186,60
2549,95
7676,30
5923,86
3380,23
15601,52
10372,106
12681,2
10083,3
2942,26
397,119
12859,8
4397,47
6491,18
10187,60
9328,70
6656,122
2427,105
5319,93
12922,64
797,9
2922,84
7547,64
8431,84
5874,86
8169,47
10323,106
13028,2
1906,110
15428,16
10221,58
8361,25
119,30
12975,112
5270,93
1693,2
2713,95
3410,23
6087,86
13993,95
8905,88
10080,55
10536,106
13239,121
13409,44
8803,77
13010,69
7206,121
9011,26
11788,27
12748,69
198,30
9358,70
11526,27
8403,106
115,32
216,84
2585,31
6240,35
3127,85
5904,86
7852,3
4448,106
9013,35
10193,117
4508,120
7285,121
10353,106
6996,18
4324,70
2923,26
10251,58
12882,5
15196,16
1968,62
8451,39
12303,69
6778,61
1007,61
5300,93
10489,115
14997,35
1461,2
4983,120
6117,86
3037,47
5855,86
8890,86
7498,121
7236,121
7365,6
505,79
5235,112
7544,8
10142,7
10610,112
11000,38
744,95
11006,112
14756,94
5394,105
3856,86
10702,115
3157,85
10036,25
6572,77
4538,120
6940,15
1618,70
7449,121
13891,60
3536,81
7187,121
6387,31
7977,11
10198,60
13393,49
10781,115
11251,64
695,95
13472,113
11171,41
13912,119
7833,3
5610,110
10114,66
4228,79
1248,15
6993,26
8180,47
9173,37
7266,121
10596,69
8374,61
12808,69
13870,122
6600,31
14104,60
11195,105
5820,105
3726,97
13886,66
14975,30
148,47
1301,26
4568,120
8233,58
2044,70
4760,61
4779,74
9068,105
7134,86
5241,105
14057,106
1500,91
11297,8
4519,120
4593,69
13973,112
2779,115
6368,31
11098,64
4730,74
542,95
8467,117
1213,34
4669,64
14848,46
6345,47
14586,46
1331,26
4880,18
4544,69
5623,62
11454,113
2830,53
12271,106
8198,114
4748,64
12747,35
3867,86
768,34
14364,118
10933,118
10047,25
6296,47
14221,69
1530,91
13959,69
4026,79
9408,38
3126,51
15373,52
8098,112
12957,30
2286,74
9672,84
431,119
1243,34
7115,86
14878,46
6495,112
5213,19
4239,79
8427,58
12761,91
3454,38
1916,19
11484,113
3619,105
4417,85
229,106
7149,84
13054,84
15052,118
4248,47
7066,86
11796,119
6744,35
14829,46
6964,38
14963,46
3277,112
1835,30
2836,110
8244,58
10995,70
15269,52
10095,42
8598,61
2913,64
13133,84
13966,85
2054,74
4745,35
461,119
3427,56
9836,47
11352,78
11875,119
4822,26
14359,16
5639,19
9257,111
6915,38
3269,113
2906,61
330,50
14246,75
412,119
9732,111
3538,8
5659,119
907,61
4773,26
9525,47
1041,61
6476,112
7128,38
10167,39
11402,20
15456,36
3234,11
8628,61
13614,20
12540,105
10606,86
11162,75
10638,38
14414,16
3489,8
9287,111
858,61
2515,31
9507,114
5789,84
2198,95
6733,118
13290,44
11856,119
937,61
7024,38
14340,16
675,61
11432,20
4486,53
2029,30
2507,32
7538,30
10754,105
12364,0
2149,95
13503,44
15157,9
7336,44
2322,23
11064,38
5816,79
12244,120
12445,110
888,61
8637,86
13045,105
15414,52
7153,44
13058,44
8165,47
9923,69
513,120
2722,78
4324,112
7251,121
12001,69
12524,110
14618,81
15187,9
4617,105
9488,114
13258,105
2179,95
13736,107
286,77
6587,77
4608,56
4553,120
7110,118
7330,121
7500,44
8942,89
12288,18
101,31
3315,70
14569,81
5703,30
6322,8
5964,71
11413,20
10735,105
10339,105
12829,113
15138,9
5210,97
8539,86
13484,44
7317,44
9953,69
7281,121
7410,6
3786,69
6563,70
1329,9
10911,38
12408,19
3340,19
869,61
8257,107
8618,86
9652,77
4504,56
786,26
6713,14
4583,120
4899,97
7998,112
2227,112
2602,26
9904,69
14037,112
13801,101
12359,19
1280,9
14076,40
7653,114
12620,60
14819,84
15168,9
13456,66
4598,105
8208,107
11260,47
4978,97
341,26
2306,112
4589,56
9259,38
9983,69
14372,38
184,79
11901,80
3472,30
2935,91
4473,110
4633,62
9399,18
9523,84
11240,105
417,21
4696,118
3113,97
752,11
3369,23
6743,14
11588,34
4613,120
7519,6
14546,110
14566,25
14948,90
9934,69
1310,9
11530,29
6783,86
3684,34
8992,44
10272,64
13849,118
8238,107
6218,85
11667,34
13587,118
13706,106
14816,43
4619,56
10887,108
290,101
8375,112
8953,89
14302,100
3658,18
12588,84
12340,19
13593,93
7634,114
14599,94
